customerID,Contract,InternetService,tenure,MonthlyCharges,PaymentMethod,Churn_Proba,Risque,Action_marketing
2580-ATZSQ,One year,DSL,65,61.35,Bank transfer (automatic),0.036,Faible,Programme parrainage / upsell
4973-MGTON,Two year,DSL,71,84.4,Credit card (automatic),0.036,Faible,Programme parrainage / upsell
3662-FXJFO,Two year,No,54,20.5,Mailed check,0.036,Faible,Programme parrainage / upsell
7018-FPXHH,Two year,DSL,56,59.8,Bank transfer (automatic),0.036,Faible,Programme parrainage / upsell
7524-VRLPL,Two year,DSL,69,74.1,Credit card (automatic),0.036,Faible,Programme parrainage / upsell
2234-EOFPT,Two year,DSL,72,79.35,Bank transfer (automatic),0.036,Faible,Programme parrainage / upsell
6292-TOSSS,Two year,No,50,24.9,Bank transfer (automatic),0.036,Faible,Programme parrainage / upsell
2160-GPFXD,Two year,DSL,54,65.65,Credit card (automatic),0.036,Faible,Programme parrainage / upsell
6725-TPKJO,Two year,No,44,20.05,Mailed check,0.036,Faible,Programme parrainage / upsell
2796-NNUFI,Two year,No,46,19.95,Mailed check,0.036,Faible,Programme parrainage / upsell
3785-KTYSH,Two year,No,53,24.6,Mailed check,0.036,Faible,Programme parrainage / upsell
3120-FAZKD,Two year,No,54,24.05,Bank transfer (automatic),0.036,Faible,Programme parrainage / upsell
9593-CVZKR,Two year,No,56,24.45,Mailed check,0.036,Faible,Programme parrainage / upsell
2729-VNVAP,Two year,No,33,19.8,Credit card (automatic),0.036,Faible,Programme parrainage / upsell
8626-XHBIE,Two year,No,56,24.8,Mailed check,0.036,Faible,Programme parrainage / upsell
2451-YMUXS,Two year,DSL,67,64.55,Bank transfer (automatic),0.036,Faible,Programme parrainage / upsell
0362-RAOQO,Two year,No,40,19.65,Credit card (automatic),0.036,Faible,Programme parrainage / upsell
0848-SOMKO,Two year,DSL,70,48.4,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
7398-HPYZQ,Two year,DSL,71,90.55,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
6169-PPETC,Two year,No,35,20.5,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
5320-BRKGK,Two year,DSL,58,75.8,Mailed check,0.035,Faible,Programme parrainage / upsell
7340-KEFQE,Two year,DSL,51,34.2,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
5795-BKOYE,One year,DSL,69,59.1,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
6885-PKOAM,Two year,DSL,71,85.75,Credit card (automatic),0.035,Faible,Programme parrainage / upsell
6374-AFWOX,Two year,DSL,46,65.65,Mailed check,0.035,Faible,Programme parrainage / upsell
4291-TPNFG,Two year,DSL,72,82.3,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
2649-HWLYB,Two year,DSL,65,76.15,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
5968-HYJRZ,Two year,No,47,24.55,Mailed check,0.035,Faible,Programme parrainage / upsell
0936-NQLJU,Two year,No,41,20.65,Credit card (automatic),0.035,Faible,Programme parrainage / upsell
8197-BFWVU,Two year,DSL,72,93.25,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
2208-MPXIO,Two year,No,45,20.0,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
0744-BIKKF,Two year,DSL,72,86.65,Bank transfer (automatic),0.035,Faible,Programme parrainage / upsell
4302-ZYFEL,One year,No,69,20.55,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
4701-LKOZD,Two year,DSL,70,89.75,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
6248-BSHKG,One year,No,61,20.4,Mailed check,0.034,Faible,Programme parrainage / upsell
7873-CVMAW,Two year,DSL,72,88.55,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
4779-ZGICK,Two year,No,48,23.55,Mailed check,0.034,Faible,Programme parrainage / upsell
0019-GFNTW,Two year,DSL,56,45.05,Bank transfer (automatic),0.034,Faible,Programme parrainage / upsell
6479-SZPLM,Two year,No,36,19.45,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
6407-GSJNL,Two year,No,51,24.95,Bank transfer (automatic),0.034,Faible,Programme parrainage / upsell
3500-NSDOA,Two year,DSL,68,70.8,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
9646-NMHXE,Two year,No,47,19.65,Mailed check,0.034,Faible,Programme parrainage / upsell
4335-BSMJS,Two year,No,62,25.8,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
7722-VJRQD,Two year,DSL,72,60.95,Bank transfer (automatic),0.034,Faible,Programme parrainage / upsell
2194-IIQOF,Two year,DSL,71,89.3,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
6625-IUTTT,Two year,DSL,67,65.55,Bank transfer (automatic),0.034,Faible,Programme parrainage / upsell
5181-OABFK,Two year,DSL,56,61.3,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
6614-YOLAC,Two year,DSL,71,58.65,Mailed check,0.034,Faible,Programme parrainage / upsell
6461-SZMCV,Two year,DSL,71,87.95,Bank transfer (automatic),0.034,Faible,Programme parrainage / upsell
3067-SVMTC,One year,DSL,68,55.9,Bank transfer (automatic),0.034,Faible,Programme parrainage / upsell
5699-BNCAS,Two year,No,71,24.65,Mailed check,0.034,Faible,Programme parrainage / upsell
3451-VAWLI,Two year,No,35,19.7,Credit card (automatic),0.034,Faible,Programme parrainage / upsell
4915-BFSXL,Two year,DSL,70,68.95,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
8807-OPMBM,Two year,No,55,25.65,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
1085-LDWAM,One year,No,69,20.35,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
2642-MAWLJ,Two year,No,36,20.25,Bank transfer (automatic),0.033,Faible,Programme parrainage / upsell
3967-KXAPS,Two year,DSL,72,92.3,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
3779-OSWCF,Two year,DSL,71,93.2,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
6425-JWTDV,Two year,No,48,19.25,Mailed check,0.033,Faible,Programme parrainage / upsell
1106-HRLKZ,Two year,No,40,19.6,Mailed check,0.033,Faible,Programme parrainage / upsell
5879-HMFFH,Two year,DSL,72,88.05,Bank transfer (automatic),0.033,Faible,Programme parrainage / upsell
8374-UULRV,Two year,DSL,72,86.05,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
2162-FRZAA,Two year,DSL,63,39.35,Bank transfer (automatic),0.033,Faible,Programme parrainage / upsell
2990-IAJSV,Two year,DSL,72,92.0,Bank transfer (automatic),0.033,Faible,Programme parrainage / upsell
2908-WGAXL,Two year,No,56,24.95,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
4625-LAMOB,Two year,No,44,20.4,Credit card (automatic),0.033,Faible,Programme parrainage / upsell
5804-JMYIO,Two year,No,39,19.75,Mailed check,0.033,Faible,Programme parrainage / upsell
7696-CFTAT,Two year,No,37,19.8,Bank transfer (automatic),0.033,Faible,Programme parrainage / upsell
5549-ZGHFB,Two year,No,50,24.95,Mailed check,0.032,Faible,Programme parrainage / upsell
5666-MBJPT,Two year,No,65,25.1,Bank transfer (automatic),0.032,Faible,Programme parrainage / upsell
2885-HIJDH,Two year,DSL,69,86.9,Bank transfer (automatic),0.032,Faible,Programme parrainage / upsell
4102-HLENU,Two year,DSL,67,65.65,Mailed check,0.032,Faible,Programme parrainage / upsell
2296-DKZFP,Two year,DSL,65,71.0,Bank transfer (automatic),0.032,Faible,Programme parrainage / upsell
0379-DJQHR,Two year,DSL,67,81.35,Credit card (automatic),0.032,Faible,Programme parrainage / upsell
6348-SNFUS,Two year,DSL,72,55.45,Credit card (automatic),0.032,Faible,Programme parrainage / upsell
7197-VOJMM,Two year,DSL,67,69.2,Credit card (automatic),0.032,Faible,Programme parrainage / upsell
5338-YHWYT,Two year,DSL,37,61.45,Credit card (automatic),0.032,Faible,Programme parrainage / upsell
3227-WLKLI,Two year,DSL,65,91.55,Bank transfer (automatic),0.032,Faible,Programme parrainage / upsell
6770-UAYGJ,Two year,No,49,25.25,Mailed check,0.032,Faible,Programme parrainage / upsell
3902-MIVLE,Two year,DSL,63,75.7,Mailed check,0.032,Faible,Programme parrainage / upsell
2888-ADFAO,Two year,No,47,21.3,Bank transfer (automatic),0.032,Faible,Programme parrainage / upsell
1073-XXCZD,Two year,No,55,25.7,Bank transfer (automatic),0.032,Faible,Programme parrainage / upsell
5529-GIBVH,Two year,No,47,20.15,Mailed check,0.032,Faible,Programme parrainage / upsell
3084-DOWLE,Two year,DSL,72,92.0,Bank transfer (automatic),0.032,Faible,Programme parrainage / upsell
3580-GICBM,Two year,No,61,24.2,Mailed check,0.031,Faible,Programme parrainage / upsell
6518-PPLMZ,Two year,No,53,19.4,Mailed check,0.031,Faible,Programme parrainage / upsell
2378-YIZKA,Two year,DSL,68,85.0,Credit card (automatic),0.031,Faible,Programme parrainage / upsell
8468-FZTOE,Two year,DSL,72,74.35,Electronic check,0.031,Faible,Programme parrainage / upsell
5939-SXWHM,Two year,No,48,26.3,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
0562-KBDVM,Two year,DSL,70,44.6,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
8922-NPKBJ,Two year,No,42,19.35,Mailed check,0.031,Faible,Programme parrainage / upsell
9281-CEDRU,Two year,DSL,68,64.1,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
5993-JSUWV,Two year,DSL,66,61.15,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
3050-RLLXC,Two year,DSL,56,81.25,Credit card (automatic),0.031,Faible,Programme parrainage / upsell
8597-CTXVJ,One year,DSL,70,64.95,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
4878-BUNFV,Two year,No,42,20.7,Mailed check,0.031,Faible,Programme parrainage / upsell
0774-RMNUW,Two year,DSL,71,59.7,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
1231-YNDEK,Two year,No,58,19.15,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
5135-RDDQL,Two year,DSL,63,50.65,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
4018-PPNDW,Two year,No,61,24.1,Mailed check,0.031,Faible,Programme parrainage / upsell
3487-EARAT,One year,DSL,70,74.1,Credit card (automatic),0.031,Faible,Programme parrainage / upsell
7416-CKTEP,Two year,No,57,19.6,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
4012-YCFAI,Two year,DSL,60,61.35,Mailed check,0.031,Faible,Programme parrainage / upsell
2969-VAPYH,One year,DSL,67,60.5,Credit card (automatic),0.031,Faible,Programme parrainage / upsell
5605-XNWEN,Two year,No,72,25.0,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
4940-KHCWD,Two year,DSL,60,37.7,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
1240-HCBOH,Two year,No,67,26.1,Mailed check,0.031,Faible,Programme parrainage / upsell
3764-MNMOI,Two year,No,46,19.2,Credit card (automatic),0.031,Faible,Programme parrainage / upsell
1027-LKKQQ,Two year,DSL,72,80.45,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
6614-YWYSC,Two year,No,61,25.0,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
2068-WWXQZ,Two year,No,46,20.05,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
4299-OPXEJ,Two year,No,56,19.55,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
5494-WOZRZ,Two year,DSL,71,82.0,Credit card (automatic),0.031,Faible,Programme parrainage / upsell
1468-DEFNC,Two year,No,64,24.4,Bank transfer (automatic),0.031,Faible,Programme parrainage / upsell
0839-JTCUD,Two year,DSL,66,89.9,Credit card (automatic),0.031,Faible,Programme parrainage / upsell
1215-EXRMO,Two year,No,50,20.55,Mailed check,0.031,Faible,Programme parrainage / upsell
7599-NTMDP,Two year,DSL,62,48.7,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
2560-WBWXF,Two year,No,68,24.15,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
5176-OLSKT,Two year,DSL,66,66.9,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
4139-DETXS,Two year,DSL,72,64.45,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
8205-VSLRB,Two year,DSL,70,77.3,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
7996-MHXLW,Two year,No,66,25.15,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
1697-LYYYX,One year,No,61,19.1,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
2207-RYYRL,Two year,No,52,24.55,Mailed check,0.03,Faible,Programme parrainage / upsell
4636-TVXVG,One year,No,62,19.95,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
7608-RGIRO,Two year,No,62,24.4,Mailed check,0.03,Faible,Programme parrainage / upsell
8532-UEFWH,Two year,No,52,25.75,Mailed check,0.03,Faible,Programme parrainage / upsell
3533-UVMOM,Two year,DSL,68,70.95,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
7639-OPLNG,Two year,DSL,70,79.25,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
2143-LJULT,Two year,No,67,25.25,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
4458-KVRBJ,Two year,No,59,25.0,Mailed check,0.03,Faible,Programme parrainage / upsell
1248-DYXUB,Two year,No,52,24.8,Mailed check,0.03,Faible,Programme parrainage / upsell
6961-MJKBO,Two year,No,47,20.45,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
5736-YEJAX,Two year,DSL,69,79.45,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
8215-NGSPE,Two year,No,42,20.0,Mailed check,0.03,Faible,Programme parrainage / upsell
5334-AFQJB,Two year,No,72,25.1,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
4698-KVLLG,Two year,No,51,19.6,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
6439-PKTRR,Two year,DSL,70,80.7,Electronic check,0.03,Faible,Programme parrainage / upsell
8722-PRFDV,Two year,DSL,71,77.55,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
5093-FEGLU,Two year,No,47,19.65,Bank transfer (automatic),0.03,Faible,Programme parrainage / upsell
5115-GZDEL,Two year,DSL,72,67.2,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
8990-YOZLV,Two year,DSL,69,66.9,Mailed check,0.03,Faible,Programme parrainage / upsell
8690-ZVLCL,Two year,DSL,68,88.0,Credit card (automatic),0.03,Faible,Programme parrainage / upsell
1241-FPMOF,Two year,No,52,19.65,Mailed check,0.029,Faible,Programme parrainage / upsell
9916-AYHTC,Two year,No,48,19.85,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
5196-WPYOW,One year,DSL,67,60.05,Mailed check,0.029,Faible,Programme parrainage / upsell
8441-SHIPE,Two year,No,67,25.6,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
1716-LSAMB,Two year,DSL,45,54.65,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
5915-ANOEI,Two year,DSL,70,79.15,Mailed check,0.029,Faible,Programme parrainage / upsell
0363-SVHYR,Two year,DSL,71,86.85,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
2452-MRMZF,Two year,No,72,25.7,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
3262-EIDHV,Two year,DSL,72,84.7,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
8028-PNXHQ,Two year,No,62,24.25,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
0526-SXDJP,Two year,DSL,72,42.1,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
1207-BLKSA,Two year,No,52,23.05,Mailed check,0.029,Faible,Programme parrainage / upsell
3154-HMWUU,Two year,No,60,20.5,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
5472-CVMDX,Two year,DSL,68,38.9,Mailed check,0.029,Faible,Programme parrainage / upsell
1619-YWUBB,Two year,No,68,24.95,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
6288-CHQJB,Two year,DSL,54,69.95,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
5377-NDTOU,Two year,DSL,71,91.05,Mailed check,0.029,Faible,Programme parrainage / upsell
1955-IBMMB,Two year,No,59,20.2,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
6139-ZZRBQ,Two year,No,64,20.05,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
8395-ETZKQ,One year,No,68,19.5,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
0769-MURVM,Two year,DSL,72,65.7,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
4361-FEBGN,Two year,No,48,20.15,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
7706-YLMQA,One year,No,70,19.7,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
1852-QSWCD,Two year,No,64,24.8,Mailed check,0.029,Faible,Programme parrainage / upsell
8701-DGLVH,Two year,No,51,20.45,Mailed check,0.029,Faible,Programme parrainage / upsell
7560-QJAVJ,Two year,DSL,70,79.6,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
4872-JCVCA,Two year,DSL,71,47.6,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
9068-FHQHD,Two year,No,40,20.15,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
6164-HAQTX,Two year,DSL,71,53.95,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
8336-TAVKX,Two year,DSL,72,78.45,Bank transfer (automatic),0.029,Faible,Programme parrainage / upsell
0932-YIXYU,Two year,No,47,20.25,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
5614-DNZCE,Two year,DSL,58,64.9,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
8580-QVLOC,Two year,DSL,72,92.45,Credit card (automatic),0.029,Faible,Programme parrainage / upsell
5766-FTRTS,Two year,DSL,72,84.45,Mailed check,0.028,Faible,Programme parrainage / upsell
8361-LBRDI,Two year,No,58,24.35,Credit card (automatic),0.028,Faible,Programme parrainage / upsell
4785-FCIFB,Two year,No,61,24.4,Mailed check,0.028,Faible,Programme parrainage / upsell
4194-FJARJ,Two year,DSL,54,60.0,Bank transfer (automatic),0.028,Faible,Programme parrainage / upsell
1813-JLKWR,One year,No,64,19.8,Bank transfer (automatic),0.028,Faible,Programme parrainage / upsell
5406-KGRMX,Two year,No,71,24.55,Electronic check,0.028,Faible,Programme parrainage / upsell
1080-BWSYE,Two year,No,64,25.65,Credit card (automatic),0.028,Faible,Programme parrainage / upsell
8146-QQKZH,Two year,DSL,71,81.85,Bank transfer (automatic),0.028,Faible,Programme parrainage / upsell
0730-BGQGF,Two year,DSL,71,90.3,Credit card (automatic),0.028,Faible,Programme parrainage / upsell
8896-RAZCR,Two year,No,44,19.9,Mailed check,0.028,Faible,Programme parrainage / upsell
7503-EPSZW,Two year,No,64,24.05,Mailed check,0.028,Faible,Programme parrainage / upsell
5242-UOWHD,Two year,No,45,20.35,Mailed check,0.028,Faible,Programme parrainage / upsell
4674-HGNUA,Two year,DSL,71,89.9,Credit card (automatic),0.028,Faible,Programme parrainage / upsell
7101-HRBLJ,Two year,DSL,72,83.7,Bank transfer (automatic),0.028,Faible,Programme parrainage / upsell
9938-PRCVK,Two year,No,41,19.7,Bank transfer (automatic),0.028,Faible,Programme parrainage / upsell
9823-EALYC,Two year,DSL,72,80.85,Bank transfer (automatic),0.028,Faible,Programme parrainage / upsell
